"SERIAL","QUESTNNR","STARTED","LASTDATA","SQ02_01","SQ02_02","SQ02_03","SQ02_04","SQ02_08","SQ02_09","SQ02_10","SQ02_13","SQ02_15","SQ02_16","SQ02_17","SQ02_20","SQ02_21","SQ02_24","SQ02_25","SQ02_21_re","SQ02_25_re","emprob","hyper","prosoc","SD44","MC01","MC05_01","MC09","MC02","MC06_01","MC10","MC03","MC07_01","MC11","MC04","MC08_01","MC12","P101","P102","P102_01","P103","P104","P105_01","P201","P202","P202_01","P203","P204","P205_01","P206","P207","P207_01","P208","P209","P210_01","P211","P212","P212_01","P213","P214","P215_01","P216","P217","P217_01","P218","P219","P220_01","PN01_01","PN01_02","PN01_03","PN01_04","PN01_05","PN01_06","PN01_07","PN01_08","PN01_09","PN02_01","PN02_02","PN02_03","PN02_04","PN02_05","PN02_06","PN02_07","PN02_08","PN02_09","aut_sat","com_sat","rel_sat","aut_dis","com_dis","rel_dis","PS01_01","PS01_02","PS01_03","PS01_04","PS01_05","PS01_06","PS01_07","PS01_08","PS01_09","PS01_10","PS01_04_re","PS01_05_re","PS01_07_re","PS01_08_re","pss","DP03_01","DP03_02","DP03_03","DP03_04","DP03_05","DP03_06","DP03_07","DP03_08","DP03_09","DP03_10","DP04_11","DP04_12","DP04_13","DP04_14","DP04_15","DP04_16","DP04_17","DP04_18","DP04_19","DP04_20","DP03_04_re","DP03_08_re","DP04_12_re","DP04_16_re","cesd","FK01_01","FK01_04","FK01_05","FK01_06","FK01_07","FK01_09","FK01_10","FK01_11","FK01_12","FK01_14","FK02_15","FK02_17","FK02_19","FK02_20","FK02_21","FK02_23","FK02_24","FK02_27","FK02_29","FK01_04_re","FK01_05_re","FK02_20_re","FK01_06_re","FK01_10_re","FK02_19_re","FK02_29_re","ST01_01","ST01_02","ST01_03","ST01_04","ST01_05","ST01_06","ST01_07","ST01_08","ST01_09","ST01_10","ST02_01","ST02_02","ST02_03","ST02_04","ST02_05","ST02_06","ST02_07","ST02_08","ST02_09","ST02_10","ST01_01_re","ST01_02_re","ST01_05_re","ST01_08_re","ST01_10_re","ST02_01_re","ST02_05_re","ST02_06_re","ST02_09_re","ST02_10_re","stai","VS01_01","VS01_02","VS01_03","VS01_04","VS01_05","VS01_06","VS01_07","VS01_02_re","vitality","LS01_01","LS01_02","LS01_03","LS01_04","LS01_05","swls","LO02_02","LO02_03","LO02_09","LO02_11","LO02_14","LO02_15","LO02_17","LO02_18","LO02_02_re","LO02_09_re","LO02_15_re","ucla","CV05_01","CV05_02","CV05_03","CV05_04","CV05_05","PT06_01","PT06_02","PT06_03","PT06_04","PT04_01","CV11_01","CV11_02","CV11_03","CV11_04","CV11_05","CV11_06","CV11_07","CV11_08","CV11_09","CV11_10","CV11_11","CV11_12","CV11_13","CV11_14","CV11_15","CV11_16","CV11_01_re","CV11_06_re","CV11_07_re","CV11_09_re","CV11_10_re","pasa_threat","pasa_chall","pasa_sc","pasa_control","pasa_pa","pasa_sa","pasa_stress"
"InjbyJEDIukJgbd","Post","2020-04-22 19:24:53","2020-04-22 19:34:11",2,3,3,NA,1,2,2,2,3,2,NA,2,2,1,2,2,2,4,7,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,2,1,4,5,1,5,6,2,3,4,2,6,1,2,4,3.33333333333333,1.33333333333333,5,4.66666666666667,1.66666666666667,2.66666666666667,6,6,6,3,2,5,4,3,6,6,5,6,4,5,5.5,2,1,2,3,2,3,4,1,2,2,2,2,1,1,1,2,2,2,1,3,2,4,3,3,23,4,1,1,3,3,4,2,4,2,4,4,4,1,2,4,4,4,4,4,5,5,4,3,4,5,2,2,1,3,3,2,2,3,1,3,2,2,1,2,3,2,2,3,4,2,2,3,4,3,4,3,3,3,3,3,3,2.95,3,7,1,1,2,2,2,1,1.71428571428571,1,4,3,5,3,3.2,6,1,2,1,3,1,1,1,2,6,7,2.75,3,5,6,5,7,2,3,4,4,4,5,7,2,2,5,2,4,5,4,3,5,2,6,5,5,2,3,6,4,4,5,4.5,5.75,4,2.75,5.125,3.375,1.75
"fdeN40VBw5sXby0","Post","2020-04-21 12:51:42","2020-04-21 13:03:51",2,1,2,NA,1,3,1,1,2,NA,2,2,2,1,2,2,2,1.25,3,6.25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,3,6,6,7,7,4,6,1,3,7,7,7,4,1,1,7,6.66666666666667,5.66666666666667,6.33333333333333,2.66666666666667,1.66666666666667,6.66666666666667,1,4,1,7,3,1,7,5,5,1,1,5,1,3,2.3,1,1,1,4,1,2,1,3,1,1,2,4,1,2,1,3,1,2,1,1,1,2,1,2,6,4,1,3,2,3,5,2,4,4,5,4,4,2,2,4,4,4,5,4,5,3,4,4,4,4,2,3,3,1,2,3,1,1,3,1,3,4,1,2,1,3,3,2,2,3,3,2,2,2,2,2,1,2,2,2,2,1.65,6,1,4,6,5,6,6,7,5.71428571428571,4,3,5,7,5,4.8,3,5,7,1,7,1,6,7,5,1,7,4.875,3,5,7,7,5,4,4,1,5,4,3,7,5,5,5,1,3,5,4,4,5,2,4,6,4,4,5,7,5,4,4,4.5,6,4.75,4,5.25,4.375,0.875
"gAQ3Aq3nclNZvc7","Post","2020-04-22 12:29:23","2020-04-22 12:41:48",3,3,1,3,1,3,3,2,2,1,3,3,2,1,2,2,2,1,7,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,5,2,5,3,2,NA,5,1,5,4,2,NA,5,1,1,NA,NA,NA,NA,NA,NA,7,2,4,4,2,6,5,4,5,1,1,1,1,5,1,1,1,4,4.66666666666667,3.66666666666667,5.66666666666667,1,2,1.33333333333333,5,6,7,4,1,6,4,2,4,6,4,7,4,6,5.5,4,2,2,3,3,2,4,2,1,2,4,3,1,2,1,2,3,2,1,4,2,3,2,3,28,3,1,1,3,1,3,5,4,3,5,4,4,1,1,4,3,2,3,5,5,5,5,3,1,5,1,3,3,4,4,2,2,4,1,3,2,1,2,1,1,1,3,3,4,3,2,2,2,3,4,3,4,4,2,2,3,2.85,3,7,2,4,3,5,3,1,3,4,4,4,6,3,4.2,6,1,6,1,1,5,1,1,2,2,3,1.5,7,5,7,7,7,5,1,1,5,3,5,1,4,4,5,1,3,4,6,1,4,2,5,7,1,5,3,7,5,2,7,3.75,5.5,3.5,3.75,4.625,3.625,1
"BvnJGnML8VIwVDQ","Post","2020-04-22 12:04:36","2020-04-22 12:34:33",2,2,2,1,3,2,2,2,3,3,2,1,1,3,1,3,3,8,8,3,3,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,1,3,4,2,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,6,4,5,6,5,5,4,4,4,5,6,1,2,4,4,5.66666666666667,5,5,1.33333333333333,3,6,6,6,2,2,5,2,3,6,3,6,6,6,5,5.5,4,3,2,1,3,3,3,1,1,3,4,2,3,3,3,1,1,4,1,2,4,4,3,4,38,4,2,2,2,3,3,2,2,4,3,4,3,2,2,4,4,4,3,3,4,4,4,4,4,4,3,1,1,4,4,1,4,4,1,4,1,2,3,2,3,1,1,4,4,1,1,4,4,4,4,4,3,4,4,4,4,3.75,5,5,1,4,4,4,4,3,3.57142857142857,5,4,4,4,5,4.4,3,3,5,4,5,2,5,4,5,3,6,4.375,3,3,3,7,7,1,5,5,4,5,1,7,4,4,7,1,2,6,1,1,7,2,7,4,7,4,7,7,6,7,7,7,6.25,6,4,6.625,5,1.625
"m2kj9TPIim96sgD","Post","2020-04-24 10:12:35","2020-04-24 10:25:19",2,2,1,3,1,3,2,1,3,3,3,2,2,2,2,2,2,3,6,8,3,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,1,5,4,1,"27.4.2020",6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,4,4,4,4,5,4,5,7,4,6,6,4,4,2,4,4,4,4,5.33333333333333,5,3.33333333333333,4.33333333333333,5,5,7,2,4,4,4,4,4,2,6,4,4,4,4.5,3,1,1,3,2,2,4,2,1,2,3,2,1,2,2,2,2,2,2,1,2,3,3,3,22,3,1,1,1,2,5,1,4,3,3,3,3,1,2,5,3,5,3,3,5,5,4,5,5,5,3,2,2,4,3,2,3,3,1,3,2,3,4,3,3,2,2,3,4,2,2,3,3,3,4,3,2,3,3,3,3,3.15,4,4,2,4,4,5,2,4,3.57142857142857,5,7,6,6,5,5.8,7,1,6,1,1,7,1,1,1,2,1,1.125,5,6,6,6,6,5,1,1,5,3,6,6,7,6,4,1,1,6,4,4,4,4,3,7,4,4,2,7,7,4,4,3.25,6,5.5,5,4.625,5.25,-0.625
"wFpnr0RB9g729TW","Post","2020-04-22 21:15:22","2020-04-22 21:38:13",2,3,2,3,2,3,3,1,3,2,3,3,2,2,1,2,3,4,9,9,3,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"4.5.20",3,1,1,4,1,"4.5.20",3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,3,1,4,7,5,6,7,4,1,3,3,3,1,2,4,3.66666666666667,3,6.66666666666667,4.66666666666667,1.33333333333333,1.66666666666667,1,6,6,4,2,6,3,3,6,6,4,6,5,5,5.1,1,1,3,2,2,3,3,1,1,1,2,2,1,1,1,1,1,2,2,2,3,4,3,4,21,3,1,1,2,3,3,2,4,3,1,3,2,2,1,3,5,4,1,2,5,5,5,4,4,4,4,2,4,3,2,2,2,3,1,2,2,2,2,1,2,1,2,2,3,2,2,3,1,3,4,3,3,4,3,3,3,2.6,3,6,1,2,4,3,2,2,2.42857142857143,5,6,6,6,6,5.8,6,1,4,2,2,6,2,4,2,4,2,2.375,7,7,7,7,7,5,1,1,5,2,1,7,6,6,7,1,2,7,1,1,6,1,7,7,3,2,7,7,6,7,7,7,7,5.25,4,7,4.625,2.375
"adtOcCEF8ECMVLB","Post","2020-04-22 16:00:08","2020-04-22 16:13:33",3,2,1,3,1,3,1,1,2,1,3,3,2,2,1,2,3,1,5,10,3,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"27.5.2020",5,1,5,4,2,NA,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,7,1,6,7,4,7,4,1,1,1,4,1,1,1,7,6.66666666666667,3,7,2,1,1,4,5,5,3,6,1,1,6,3,1,5,2,7,2,3.5,3,1,1,4,2,1,4,2,1,1,1,4,1,1,1,4,1,1,1,1,1,3,1,1,8,5,1,1,2,1,1,1,5,3,3,2,5,1,1,1,5,5,1,5,5,5,5,4,5,5,1,1,4,3,1,1,4,2,1,3,2,2,2,1,1,1,2,2,1,1,3,4,1,4,4,3,3,4,3,4,2,2.6,4,1,2,2,7,6,4,7,4.57142857142857,5,7,7,7,5,6.2,7,1,4,2,1,4,2,2,1,4,4,2.125,1,1,1,2,1,5,1,1,5,1,7,5,7,7,1,1,1,1,6,2,2,6,1,4,2,7,1,7,7,2,6,1.25,5.5,4.5,5.25,3.375,4.875,-1.5
"ANyxG4yiDZZvl0U","Post","2020-04-27 14:03:43","2020-04-27 14:21:16",1,3,2,2,3,2,3,3,3,2,NA,2,1,3,1,3,3,8,10,3.75,3,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,1,2,4,2,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,1,2,2,2,4,5,7,4,3,6,2,6,2,6,1,1.33333333333333,2.66666666666667,3.33333333333333,5.66666666666667,4.66666666666667,3.33333333333333,4,6,7,3,3,6,4,2,5,6,5,5,4,6,5.4,3,2,3,2,3,3,3,2,2,2,2,1,3,3,1,1,3,3,1,2,3,3,4,4,33,3,1,1,4,1,4,2,4,1,4,3,3,4,1,2,4,2,4,5,5,5,5,2,4,2,1,1,2,4,4,1,3,3,1,3,1,2,4,3,4,1,1,4,4,2,2,4,3,4,4,4,3,4,4,3,3,3.6,4,6,1,2,6,2,2,2,2.71428571428571,2,4,2,5,2,3,3,1,7,5,5,5,7,2,5,1,3,3.625,3,5,6,5,6,2,4,4,3,5,5,7,6,5,7,1,6,6,3,1,4,2,6,7,3,5,3,7,2,5,7,5.25,7,3.75,4.5,6.125,4.125,2
"yYOiYfCK37PYyhZ","Post","2020-04-25 14:25:53","2020-04-25 14:37:41",3,2,1,3,1,3,1,1,2,1,3,3,2,NA,2,2,2,0,4,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,1,5,4,2,NA,1,1,2,4,1,"Dienstag, einmal die Woche für vier Stunden",1,1,4,NA,NA,NA,NA,NA,NA,6,3,1,3,2,3,6,3,6,7,6,2,2,3,6,1,1,2,2.66666666666667,2.66666666666667,6,6.33333333333333,1,2.33333333333333,6,6,7,3,6,7,3,1,6,6,5,2,5,7,5.7,3,1,2,3,3,3,3,2,1,2,3,3,1,1,2,3,1,2,2,1,2,3,2,2,20,5,2,1,3,1,3,4,5,2,4,3,5,1,1,4,4,2,5,5,4,5,5,3,2,5,1,3,2,4,3,2,4,4,2,2,3,2,4,3,3,2,2,2,2,3,3,2,3,3,3,2,3,3,3,2,2,2.85,6,3,1,6,5,5,5,5,4.71428571428571,5,4,4,5,3,4.2,6,1,6,1,1,5,1,2,2,2,3,1.625,6,5,6,5,6,4,3,3,4,4,6,6,5,5,4,1,1,5,3,2,2,2,5,6,4,4,2,7,7,5,6,4,6.25,4.5,4,5.125,4.25,0.875
"PXPbf5CDOy1sYk0","Post","2020-04-23 12:01:27","2020-04-23 12:17:49",3,1,1,3,1,3,1,1,1,1,3,3,3,1,3,1,1,0,0,10,3,1,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"4.5.20",4,1,5,4,2,NA,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,6,6,6,7,6,7,5,4,3,3,6,5,1,3,5,5.66666666666667,6,6.66666666666667,4.66666666666667,2.33333333333333,3,3,5,4,5,4,2,5,4,6,3,3,4,3,4,3.7,2,1,1,4,2,2,2,2,1,2,2,3,1,1,1,2,1,3,1,2,1,3,2,3,14,5,1,1,1,2,2,1,5,3,4,3,5,1,1,2,4,1,3,4,5,5,5,5,5,5,2,3,3,2,3,2,2,3,2,3,2,3,2,1,2,2,2,3,1,3,2,2,2,3,3,3,2,3,3,2,3,2.4,5,2,2,5,4,6,5,6,4.71428571428571,5,6,6,6,6,5.8,6,1,6,1,1,6,1,1,2,2,2,1.375,6,5,6,5,5,5,1,1,5,2,1,7,5,2,6,1,1,2,1,1,5,5,6,6,5,3,7,7,7,7,7,6.5,6.75,5.5,3,6.625,4.25,2.375
"WXqcbzk0cbqyjq8","Post","2020-04-23 12:06:01","2020-04-23 12:13:58",2,2,1,3,1,1,2,1,2,1,NA,3,2,1,2,2,2,0,5,6.25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,5,4,5,5,3,5,1,3,1,2,5,2,2,2,5,5,4,5,2,2.33333333333333,1.33333333333333,1,4,3,5,4,1,6,6,4,1,3,4,2,2,2.5,1,1,1,4,1,1,1,2,1,1,2,4,1,1,1,4,1,1,1,1,1,3,1,1,3,4,2,2,2,4,4,2,4,4,4,4,3,1,3,4,4,3,3,2,4,4,3,4,4,5,4,3,3,2,1,3,2,2,4,2,4,4,2,1,1,3,3,2,1,4,3,2,2,2,1,1,1,2,2,1,2,1.6,5,3,2,5,5,6,5,5,4.71428571428571,6,6,6,6,4,5.6,6,2,5,1,1,6,2,3,2,3,2,2,3,2,5,4,6,5,1,1,5,3,5,7,6,5,3,2,2,4,2,2,3,3,4,4,5,3,3,6,6,6,6,4,5.75,5,3.75,4.875,4.375,0.5
"mEfgEzaS1h62EmJ","Post","2020-04-26 22:17:13","2020-04-27 00:35:02",3,2,1,3,2,3,2,1,1,2,3,3,3,1,3,1,1,2,2,10,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,2,3,3,2,NA,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,2,5,3,7,5,7,6,6,2,1,5,6,2,2,4,3,5,7,6,1.66666666666667,1.33333333333333,5,6,5,5,3,5,5,3,6,2,3,5,3,5,4.5,2,1,2,4,3,2,3,1,1,1,2,2,1,1,1,2,1,2,1,2,1,4,3,3,17,4,2,1,3,2,4,2,4,4,4,2,4,3,2,4,5,3,2,4,4,5,4,3,4,3,2,2,2,3,2,2,3,2,2,2,3,2,3,2,1,2,2,2,3,2,2,3,3,3,3,2,3,3,3,3,3,2.6,2,6,5,6,6,3,5,2,4.14285714285714,2,6,5,5,5,4.6,5,5,5,2,1,5,3,5,3,3,3,3.125,5,6,7,7,7,2,3,4,5,2,5,7,5,2,7,1,2,2,1,1,3,2,5,6,5,5,3,7,6,7,7,5.5,6.75,4.75,2.75,6.125,3.75,2.375
"ggvih97lnPRbN2j","Post","2020-04-25 12:20:09","2020-04-25 12:30:40",2,1,1,2,1,2,1,2,1,1,3,2,2,1,2,2,2,1,2,6,3,2,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,1,2,3,2,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,2,5,2,6,5,6,6,5,3,3,5,5,1,1,2,2,5,6,5.33333333333333,1,2.33333333333333,2,5,3,4,3,3,5,3,5,1,4,5,3,5,3.6,1,1,1,3,1,2,3,2,1,1,1,3,2,1,1,2,1,1,1,2,2,3,2,3,11,4,2,2,2,3,3,1,3,4,4,4,3,1,2,4,4,3,4,3,4,4,4,4,5,5,3,3,2,2,2,2,1,2,2,2,3,3,2,1,1,3,3,2,1,3,2,2,3,3,3,2,2,2,2,2,3,2,5,3,2,4,5,5,5,5,4.42857142857143,5,5,5,5,5,5,6,1,5,1,1,4,1,2,2,3,4,1.875,4,5,6,5,3,4,2,1,5,3,3,5,5,5,5,2,1,5,2,3,5,5,2,4,5,6,5,6,7,6,5,4.5,5,5.5,5.25,4.75,5.375,-0.625
"qoNeStXqwyyiDsv","Post","2020-04-25 15:36:30","2020-04-25 15:49:40",3,2,1,3,2,3,2,2,2,1,3,NA,2,2,3,2,1,3,4,10,3,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,4,1,4,4,2,NA,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,6,7,7,7,7,7,6,3,1,1,7,1,1,1,4,5.66666666666667,7,7,3.33333333333333,1,1,1,1,2,7,7,1,7,7,1,1,1,1,1,1,1.1,1,1,1,4,1,2,2,4,1,1,2,4,1,1,1,4,1,1,1,1,1,1,1,1,3,5,1,1,1,2,1,1,5,1,5,3,5,1,1,5,5,3,5,2,5,5,5,5,5,5,4,4,4,2,2,4,2,2,3,2,3,4,2,1,1,3,4,2,1,4,3,1,1,1,2,2,1,2,1,1,2,1.55,7,2,5,6,7,7,6,6,6.28571428571429,7,7,7,7,7,7,7,1,7,1,1,7,1,1,1,1,1,1,7,7,7,7,7,5,1,1,5,2,4,7,6,7,1,1,1,7,1,1,5,7,4,7,5,5,4,7,7,7,7,4,7,5.75,6.5,5.5,6.125,-0.625
"Cg1uzuFyY0NlZ3l","Post","2020-04-22 13:55:51","2020-04-22 14:09:09",3,1,1,3,1,3,1,1,2,1,NA,NA,3,1,2,1,2,0,2,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,1,1,2,4,2,NA,1,1,4,4,2,NA,1,2,4,6,3,NA,7,3,NA,6,1,2,2,2,3,6,3,7,5,5,2,2,4,4,1,3,3,2.66666666666667,3,6.33333333333333,4.66666666666667,2,1.66666666666667,6,2,2,6,4,2,6,6,7,2,2,4,2,2,3.1,1,1,1,4,1,1,1,3,1,1,1,4,2,2,1,3,1,1,1,2,1,2,1,2,5,4,3,2,3,3,4,3,4,3,3,3,3,4,2,3,4,4,3,4,3,4,4,3,3,2,2,3,3,2,1,2,2,1,3,1,3,3,1,1,1,3,3,1,2,3,3,2,2,3,2,2,2,2,2,2,2,1.7,6,2,3,6,4,4,5,6,4.85714285714286,5,5,6,6,7,5.8,2,4,6,1,7,1,6,1,6,2,7,4.25,1,2,4,6,6,1,5,5,3,5,6,6,6,4,6,1,6,6,6,6,3,2,2,6,4,5,2,7,2,2,2,3,5.25,3.75,4.25,4.125,4,0.125
"5PKBotUdbvW92fk","Post","2020-04-22 13:16:08","2020-04-22 13:34:00",2,2,1,2,1,3,2,1,2,1,3,2,2,1,2,2,2,0,5,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,5,2,3,3,1,"27.4.",4,1,5,4,2,NA,4,1,3,NA,NA,NA,NA,NA,NA,6,5,3,2,7,7,7,7,7,5,5,4,6,7,6,4,5,2,3.66666666666667,7,6.66666666666667,5.33333333333333,4,5,6,4,6,4,5,3,3,4,3,2,4,3,5,4,4,2,1,1,4,1,2,2,3,1,1,3,3,1,2,2,3,2,2,2,1,1,2,2,2,13,4,1,1,1,2,5,1,3,3,4,4,4,2,1,2,5,2,4,5,5,5,5,5,5,4,1,2,2,3,2,3,1,1,2,1,3,3,2,1,2,3,3,1,3,3,3,3,3,2,3,2,2,2,2,2,2,2,5,3,1,4,5,3,4,5,3.85714285714286,6,6,6,6,5,5.8,6,2,7,5,5,3,4,4,2,1,5,3.5,2,2,5,7,5,5,1,2,5,2,5,5,4,5,3,1,2,3,1,1,5,5,2,6,5,7,3,7,6,7,7,3.75,6.25,5,5,5,5,0
"vFUSdZTL5j4J9VM","Post","2020-04-23 19:54:40","2020-04-23 20:07:37",2,3,1,2,2,2,3,3,3,2,2,2,1,2,1,3,3,5,10,5,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,6,2,2,3,2,NA,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,2,2,2,5,4,5,6,6,7,5,4,5,6,5,2,2,3.33333333333333,5.33333333333333,5.66666666666667,5.66666666666667,5.66666666666667,7,7,6,6,5,7,2,2,6,6,2,3,6,6,5.6,3,2,2,3,3,4,4,1,2,3,3,2,3,3,2,2,2,3,3,3,2,4,3,3,37,2,2,2,3,4,4,2,4,4,2,4,4,2,2,2,3,4,2,4,4,4,4,3,4,4,2,2,2,3,3,2,3,4,1,4,2,2,3,2,3,2,1,4,3,2,2,3,3,3,4,3,3,3,4,3,3,3.2,2,6,3,3,2,2,2,2,2.28571428571429,6,6,6,7,5,6,5,6,7,4,6,2,4,5,3,1,6,4.375,7,6,7,5,7,5,5,1,5,2,1,7,5,5,7,1,5,7,1,1,1,1,7,7,1,7,7,7,3,7,7,7,7,2.5,5,7,3.75,3.25
"Wsw8Uw2n5iJMJy1","Post","2020-04-24 21:21:47","2020-04-24 21:35:27",3,1,1,2,1,2,1,1,1,1,2,2,2,1,2,2,2,0,2,6,3,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,2,1,3,1,"3.05.",3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,5,3,3,4,5,5,5,2,3,4,5,2,2,3,3,4.33333333333333,4,5,2,2,6,7,3,3,3,2,6,3,6,2,5,5,2,5,4.3,2,1,1,4,1,1,2,2,2,1,3,2,4,2,1,3,2,2,1,2,1,3,3,2,17,4,2,2,2,3,3,3,4,3,2,3,3,2,2,3,4,4,3,3,4,4,4,4,3,4,3,2,3,2,2,1,2,2,2,2,2,2,1,1,1,3,2,2,1,2,2,3,2,4,3,3,3,2,3,3,3,2.25,4,4,3,3,4,4,4,4,3.71428571428571,4,5,5,5,4,4.6,3,2,5,3,2,5,5,2,5,3,3,3.125,2,6,5,6,1,2,5,4,3,5,2,6,2,2,2,1,2,6,6,5,5,5,1,4,5,2,6,7,6,2,3,2.75,5,4.5,3.75,3.875,4.125,-0.25
"RNYH4iz8WbjZ2um","Post","2020-04-21 16:37:53","2020-04-21 16:52:05",2,2,1,3,1,3,2,1,2,1,3,3,2,1,2,2,2,0,5,9,3,2,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,6,1,5,3,2,NA,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,4,1,4,6,4,7,2,4,1,1,2,1,1,1,3,3.66666666666667,2.33333333333333,6.33333333333333,2.33333333333333,1,1,2,5,2,4,2,2,6,4,4,1,4,6,2,4,3.2,1,2,1,3,2,1,2,3,1,1,2,3,2,1,1,3,1,1,1,2,2,2,2,2,10,3,1,1,2,3,3,3,4,2,4,4,5,1,1,3,5,4,4,2,5,5,5,4,3,5,4,3,3,2,1,2,1,1,2,1,3,2,1,1,1,2,3,2,2,3,2,2,2,3,3,2,3,3,2,2,3,1.9,4,1,1,4,6,5,5,7,4.57142857142857,6,6,6,6,6,6,6,1,6,1,1,4,1,1,2,2,4,1.625,4,6,6,6,6,5,1,1,5,4,4,5,5,6,1,1,1,7,6,4,4,4,1,7,4,6,4,7,7,2,4,2,5.75,5,5.75,3.875,5.375,-1.5
"quF0BhaQzXoEg9j","Post","2020-04-22 21:21:20","2020-04-22 21:43:31",1,3,1,1,1,1,2,1,3,3,2,1,2,2,1,2,3,3,8,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,3,3,4,6,4,6,6,4,3,3,4,4,2,3,3,3.33333333333333,3.66666666666667,6,4.66666666666667,2.66666666666667,2.66666666666667,3,3,6,5,3,6,4,3,3,4,3,5,4,5,4.2,1,1,1,3,2,2,3,2,1,1,1,3,3,1,2,3,2,2,2,1,2,3,2,2,15,2,1,1,5,1,1,5,2,3,2,2,3,5,2,2,5,1,2,4,5,5,4,1,1,1,2,3,3,4,2,3,3,2,1,2,3,3,1,3,2,3,2,2,2,3,3,2,2,2,4,2,2,2,3,2,2,2.3,4,6,2,5,6,4,4,2,3.85714285714286,4,5,6,5,4,4.8,5,4,6,3,2,4,5,3,3,2,4,3.25,2,1,5,5,5,5,1,1,5,3,6,6,3,2,3,2,2,6,4,4,6,5,2,6,5,3,2,6,6,4,4,2.75,5.5,5,4,4.125,4.5,-0.375
