ID,TIMESTAMP,Extraversion,Agreeableness,Conscientiousness,EmotionalStability,Creativity
507,1329491240,4,6.5,6.5,6.5,6.5
507,1329738776,4,6.5,6.5,6.5,6.5
507,1329747977,4,6.5,6.5,6.5,6.5
507,1329753850,4,6.5,6.5,6.5,6.5
507,1329819013,4,6.5,6.5,6.5,6.5
507,1329829612,4,6.5,6.5,6.5,6.5
507,1329840087,4,6.5,6.5,6.5,6.5
507,1329904879,4,6.5,6.5,6.5,6.5
507,1329916128,4,6.5,6.5,6.5,6.5
507,1329934237,3.5,6.5,6.5,6.5,6.5
507,1330077994,4,6.5,6.5,6.5,6.5
507,1330091317,4,6.5,6.5,6.5,6.5
507,1330101611,4,6.5,6.5,6.5,6.5
507,1330336827,4,6.5,6.5,6.5,6.5
507,1330347628,4,6.5,6.5,6.5,6.5
507,1330359588,4,6.5,6.5,6.5,6.5
507,1330423677,4,6.5,6.5,6.5,6.5
507,1330436860,4,6.5,6.5,6.5,6.5
507,1330445139,4,6.5,6.5,6.5,6.5
507,1330510141,4,6.5,6.5,6.5,6.5
507,1330520706,4,6.5,4,6.5,6.5
507,1330532378,4,6.5,6.5,6.5,6.5
507,1330602062,4,6.5,6.5,6.5,6.5
507,1330606865,4,6.5,6.5,6.5,6.5
507,1330617708,4,6.5,6.5,6.5,6.5
507,1330694930,4,6.5,6.5,6.5,6.5
507,1330704945,3.5,6.5,6.5,6.5,6.5
507,1330941756,4,6.5,6.5,6.5,6.5
507,1330953180,4,6.5,6.5,6.5,6.5
507,1330968459,4,6.5,6.5,6.5,6.5
507,1331028076,4,6.5,6.5,6.5,6.5
507,1331039050,4,6.5,6.5,6.5,6.5
507,1331049781,4,6.5,6.5,6.5,6.5
507,1331114780,4,6.5,6.5,6.5,6.5
507,1331127039,4,6.5,6.5,6.5,6.5
507,1331136710,4,6.5,6.5,6.5,6.5
507,1331201185,4,6.5,6.5,6.5,4
507,1331215604,4,6,6,6,6
507,1331224259,4,6.5,6.5,6.5,6.5
550,1327919463,4.5,5.5,6,6.5,3.5
550,1327930412,4,5.5,5.5,6,2
550,1327939435,3,3,5,4.5,4
550,1328004360,3.5,5.5,5,5.5,3.5
550,1328014989,4,5.5,5.5,6,3.5
550,1328029806,2.5,5.5,7,4,5
550,1328091189,4.5,5.5,6,7,3
550,1328105672,4,5.5,5.5,6.5,3.5
550,1328112042,2.5,5.5,4,6.5,2.5
550,1328182760,3,5.5,6.5,6.5,3.5
550,1328192114,5,1.5,5,3,3.5
550,1328199910,2.5,5.5,6.5,6.5,4
550,1328265113,3.5,5.5,6,4,3.5
550,1328274803,2,3.5,4,4,3.5
550,1328285049,2.5,5.5,2.5,4.5,3.5
550,1328526615,3.5,5.5,6.5,6,3.5
550,1328541920,3.5,5.5,5,6,3
550,1328547603,3.5,4,4.5,4.5,3
550,1328623673,3.5,5,4,5,4
550,1328634302,3.5,5.5,2,1.5,2.5
550,1328696469,3.5,4,4.5,6.5,2
550,1328709194,1.5,4.5,3.5,3,4
550,1328724049,1.5,4,6.5,6.5,2.5
550,1328793572,3.5,5.5,5.5,6.5,3.5
550,1328805033,3.5,4.5,2,3,3
550,1328871757,2,5,4.5,4,2
550,1328885557,2.5,5.5,4,5.5,2.5
550,1328889719,4.5,5.5,5.5,6,3.5
550,1329130678,4.5,5,5,4,3
550,1329141961,2.5,5,4,2.5,2.5
550,1329149011,4,5.5,4,4,2.5
550,1329213700,4.5,5.5,5.5,5,4
550,1329230083,4,4.5,6,3,3
550,1329239807,5.5,2,5.5,1.5,3
550,1329301296,4,2.5,4.5,1,2.5
550,1329322672,3,1,6.5,1,3.5
550,1329386471,4,3,6,1,4.5
550,1329398095,6,4.5,6.5,5.5,5
550,1329410881,3.5,5,4.5,4,3
550,1329476137,4.5,5.5,3,3,4
550,1329483922,5,5.5,4,2,4.5
550,1329495047,5,1.5,1,3.5,2
550,1329732038,4,5.5,4.5,6,4
550,1329744588,4.5,6,4.5,5.5,4.5
550,1329818735,2,5,6,6,4
550,1329829674,5.5,5.5,4,6,2.5
550,1329840436,2,4,3,3.5,1
550,1329905193,5,6,5.5,4.5,3.5
550,1329917822,5.5,5.5,5.5,2,2.5
550,1329933605,2.5,5.5,7,7,2.5
550,1329994191,4.5,4,4.5,6.5,4.5
550,1330009015,4,5.5,6.5,6.5,4
550,1330016943,1,5.5,2.5,7,1
550,1330079393,3.5,4,5,6,2.5
550,1330089602,3.5,3,3.5,6,1.5
550,1330100222,2.5,4,4.5,6,4
550,1330340695,2,2.5,6.5,2,3.5
550,1330348189,5,4.5,4.5,5,3
550,1330358573,1.5,2.5,6.5,3,2.5
550,1330606887,4,4,4,4.5,4
550,1330696742,3,5,5.5,6,4
550,1330705229,2,1.5,4,3,2
550,1330948221,3.5,5.5,6,6,3.5
550,1330954420,5,5,4,6.5,3.5
550,1330966997,4,4,4.5,4,4
550,1331028515,3,5,4.5,5.5,4.5
550,1331039023,5,5.5,5,4.5,3
550,1331052021,2,5,7,3.5,3.5
550,1331114715,1.5,2.5,5,2.5,4
550,1331127005,3.5,2.5,5.5,2.5,2.5
550,1331137535,2,1,7,4,4
550,1331200837,3.5,3,6.5,2.5,6
550,1331212878,2,4,6,3.5,4
550,1331226911,1.5,6.5,6.5,2,4
550,1331300465,4,6,5,5,5
550,1331308839,4,4,4.5,1.5,3
530,1328091296,4,6.5,4,6.5,1.5
530,1328192490,3,6,5.5,6,3.5
530,1328264030,2.5,6,5.5,6,4.5
530,1328522448,2.5,6.5,5.5,6.5,3
530,1328536611,2.5,5.5,4,6,4
530,1328609328,2.5,6.5,4,5.5,4.5
530,1328620269,2.5,6.5,5.5,6.5,4.5
530,1328631014,4,6,5,6,5
530,1328695385,2.5,6,6,6,4
530,1328706625,4,6,6,5,4
530,1328717561,4,6,5.5,6,4
530,1328782047,3.5,6,5.5,6,5.5
530,1328795907,4,6,6,6,3.5
530,1328803867,4,6,4,6,3.5
530,1328881758,2.5,6,6,5.5,4.5
530,1329128307,3.5,6,5.5,6,4
530,1329139074,4,5.5,6,6.5,4
530,1329224838,4,6,5.5,6,4.5
530,1329235915,2.5,6,6,5.5,3.5
530,1329757064,3.5,6.5,4,6.5,5.5
530,1329833154,2.5,6,6,6,3.5
530,1329904946,4,6.5,6,6.5,4.5
530,1329918458,4,6.5,6.5,6.5,3.5
530,1329928911,4,4,5.5,6,4
530,1329992070,2,6.5,6.5,6.5,4.5
530,1330003365,4,6,6,4,2
530,1330085659,4,6.5,6,6,4
530,1330089608,2.5,6,6,6,4.5
530,1330101195,2,6.5,6.5,6.5,4
530,1330339742,2.5,6,6,6,3
530,1330348158,4,6.5,6,6.5,6.5
530,1330360937,4,6.5,4,6.5,6
530,1330423365,5,6.5,6.5,6.5,6.5
530,1330434946,1.5,6.5,6,6.5,6
530,1330510404,2,6,4,6,4
530,1330596499,2.5,6.5,6.5,6.5,3.5
530,1330607058,4,6.5,6,6,4
530,1330619609,3,6.5,6.5,6.5,5.5
530,1330696010,2.5,7,2,4,4.5
530,1331028356,3.5,6.5,6,6.5,3.5
530,1331039669,4,6.5,6.5,6.5,6
530,1331125260,4,6,4,6,2.5
530,1331136051,4,6.5,6.5,6,2.5
530,1331203207,4,6.5,4,6.5,6
530,1331212437,4,6.5,6.5,6.5,4
530,1331223242,1.5,6.5,6.5,6.5,5.5
551,1327918065,4,4,4.5,6,3.5
551,1327929791,4.5,3.5,5,4.5,3.5
551,1327939253,4,4,5,5.5,3
551,1328004038,2.5,3,4,3.5,4.5
551,1328016882,2.5,2.5,5,4,2.5
551,1328025766,4.5,4,4,4,3
551,1328090470,4,4.5,5,4.5,4
551,1328101783,4,4.5,4,4.5,4
551,1328112058,3,5,5,6,3.5
551,1328177687,5,4.5,5.5,4.5,3.5
551,1328187652,4.5,5,5,5,3.5
551,1328198458,4,4.5,5,5,4.5
551,1328264368,3.5,4.5,6,4,4
551,1328274170,4.5,4.5,5,4,4
551,1328284849,4.5,5.5,5.5,6,5
551,1328524501,3,3,6,3,5
551,1328533888,4.5,4,5.5,3.5,4
551,1328559054,2.5,3,7,3.5,3
551,1328619917,5,4.5,6,3,4
551,1328718688,4,2,6.5,2.5,4.5
551,1328794890,5,5,5,6,3.5
551,1328818857,4.5,5.5,6,6,3.5
551,1328868063,5,5.5,5.5,6,4
551,1328879444,4,5.5,6,6,5
551,1329127248,3.5,6,5.5,6,6
551,1329215251,3,5,5.5,6,4
551,1329235583,3.5,4.5,4.5,5,3.5
551,1329300157,4,5.5,5.5,5.5,4.5
551,1329314568,4.5,5.5,5.5,6,4.5
551,1329408103,3,5,6,6,5.5
551,1329473191,5,4.5,5,5,4
551,1329503007,4,5,5,6.5,4
551,1329732082,4.5,5,6,6,4
551,1329744237,4,4,4.5,5,4
551,1329770073,4.5,5,6,4.5,4
551,1329819007,5.5,6,5,6,4
551,1329831047,3.5,4,4.5,5,4
551,1329840808,3.5,4.5,5,5,3.5
551,1329907480,4.5,5,5,6,4
551,1329915880,5,5.5,5.5,6,4.5
551,1329938882,4.5,5,6,6,4.5
551,1330013369,3.5,4,5,4.5,3.5
551,1330085392,5.5,6,6,6,5
551,1330941634,4.5,4,4,4.5,4.5
551,1330959623,3,4.5,5,5.5,4
551,1330980706,5.5,6,5.5,6,4
551,1331028118,6,6,6,6,4
551,1331041227,4.5,4.5,5,4.5,4.5
551,1331064129,4,3,6,4.5,6
551,1331114444,5,5,6,6,4
551,1331127668,5.5,5.5,6,5.5,4.5
551,1331136061,4,4.5,6,5.5,3.5
551,1331217142,5,5.5,5,6,4
551,1331289271,4,4.5,5,5.5,4.5
551,1331304059,3.5,3,5,4,4
512,1327918849,5,5,5,5,5.5
512,1327928476,5.5,6,5,5.5,4.5
512,1327939498,3.5,5,4.5,4.5,3.5
512,1328016568,4,5,4.5,5,5
512,1328026605,5,5,5.5,4,5.5
512,1328092314,5.5,6.5,5.5,3.5,4.5
512,1328107184,3.5,3,5,4.5,5
512,1328112130,4.5,5,4.5,5.5,4.5
512,1328178654,2.5,5,5,3.5,4.5
512,1328198748,3,3,3.5,3,4
512,1328263333,4.5,5.5,3,4.5,3.5
512,1328274787,4,6,4,3,4.5
512,1328523929,4.5,5,5,5,4.5
512,1328535775,3,4,4.5,4.5,3.5
512,1328544835,4,4.5,5,4,3.5
512,1328612583,4.5,5,4.5,3.5,5
512,1328619794,3.5,4.5,4.5,4.5,4
512,1328631835,5,5.5,5,5.5,5
512,1328697093,3.5,5,5.5,4,5
512,1328707969,4,5,4,5,3.5
512,1328718720,5.5,5.5,5,5,6
512,1328781772,3.5,5.5,4,5,4
512,1328793677,5,4.5,5,4.5,4
512,1328804025,5.5,6,5,5,5.5
512,1328868288,4,6,5.5,4,4.5
512,1328880997,4.5,4,4.5,3,3.5
512,1329127663,3,5,4,3,4
512,1329138969,4,5.5,5,3,4.5
512,1329151306,5.5,5.5,4.5,3.5,4
512,1329214212,3.5,4.5,4,3.5,4
512,1329224995,4.5,4,4,3,4.5
512,1329237670,4.5,5.5,4.5,3.5,5
512,1329305792,5.5,4.5,5,3,5
512,1329313569,4.5,5.5,4.5,6,5.5
512,1329321840,4.5,5,4,5.5,3.5
512,1329397955,3.5,4.5,4.5,5,3.5
512,1329409065,3.5,5,4.5,5,4
512,1329476419,3.5,3,5,4.5,4
512,1329485411,4,4.5,4.5,4.5,4.5
512,1329738586,3,4,4,5,3.5
512,1329743901,4,4,4,5,3.5
512,1329753950,3,4,4.5,4,3.5
512,1329832092,3.5,3.5,3.5,4.5,3.5
512,1329842062,5.5,5,5,4.5,4
512,1329910338,4,5,5,3.5,5
512,1329916724,4.5,4,4.5,4,4
512,1329926965,4,4.5,5,4.5,3.5
512,1330077913,3,4,5,4,3.5
512,1330089493,3,4,4.5,3,3.5
512,1330100689,4,4,4.5,3,4.5
512,1330338769,4.5,4.5,4.5,5,4
512,1330347761,3.5,5,4.5,5,4.5
512,1330358610,3.5,4.5,5,5,4
512,1330441482,3.5,4,5,5,4
512,1330444971,4,4,4.5,4.5,3.5
512,1330512560,4.5,5,4,4.5,4
512,1330526260,5.5,4,4.5,4.5,5
512,1330531649,4.5,4.5,4.5,4.5,4
512,1330598858,3.5,4.5,4.5,4.5,4
512,1330612551,5.5,5.5,4.5,4.5,6
512,1330623765,4.5,4.5,5,4.5,3.5
512,1330693689,4,4.5,5,5,4
512,1330942751,3.5,5,4.5,5,3.5
512,1330952449,3.5,4.5,5,5,3.5
512,1330963654,5.5,5,3.5,4.5,5.5
512,1331031958,5.5,5.5,5,4,5
512,1331117616,3.5,4.5,5,5,4.5
512,1331126926,5,5,5,5,5
512,1331137767,3.5,4,5,5,4
512,1331201187,4.5,4.5,5,5,3.5
512,1331289764,5.5,5.5,5.5,5,5
512,1331299956,5,4,5,5.5,5
501,1327917674,2,4.5,6.5,6.5,3
501,1327928697,2.5,5.5,5,5.5,2.5
501,1327939360,2.5,5,6,5,3.5
501,1328004061,2.5,4.5,5.5,5.5,3
501,1328016553,4,4.5,4.5,5,3.5
501,1328093316,3,5,6,5,2.5
501,1328112023,2,4.5,6.5,6,4
501,1328177159,3.5,4.5,5.5,5,3.5
501,1328188895,3,5,6,5.5,3.5
501,1328263351,3,6,6,4.5,4
501,1328524858,4,4.5,5.5,4,4
501,1328534691,3,5.5,6,5.5,3
501,1328544033,3,5.5,5.5,5,3.5
501,1328609077,3.5,5.5,6,5,3.5
501,1328619655,2,4.5,6,5.5,3
501,1328630436,2,5.5,6,6,3
501,1328695281,2.5,5,6.5,6,3.5
501,1328707707,4,5.5,6,5.5,3.5
501,1328782291,4.5,5,6,4.5,3
501,1328792976,3,5,4,5,3
501,1328868154,3.5,5.5,6.5,5,3.5
501,1329128522,2.5,4.5,6,5.5,3
501,1329138946,3.5,5,6,6,3
501,1329214577,4,4.5,6,4.5,3.5
501,1329224449,4,5.5,6,6,4
501,1329300080,3,5,6,5.5,4
501,1329310846,2.5,5.5,6,6,2.5
501,1329321802,2.5,5.5,6,6,2.5
501,1329397773,3,5.5,6,5,3
501,1329408086,2,5.5,6.5,6,2.5
501,1329472949,4.5,5.5,5.5,6,4.5
501,1329483659,2,5.5,5.5,5.5,2.5
501,1329732034,2,5.5,6,6,3.5
501,1329743095,4.5,5,6,6,3
501,1329753659,4,6,6.5,6.5,3
501,1329819113,5,5.5,5,5.5,4.5
501,1329829252,5,5.5,6,5.5,4
501,1329904896,5,6,5.5,6,3.5
501,1329915690,2,6,6,6,3
501,1329926525,2,6,6,6,3.5
501,1329991876,3.5,5.5,6,6,3.5
501,1330008734,4.5,5.5,6,6,3
501,1330080249,4,5.5,6,5.5,3.5
501,1330358763,4,5.5,6,6,4
501,1330424420,3,6,6,5.5,3.5
501,1330434115,2,6.5,6,6.5,2.5
501,1330510142,3,6,6,6.5,2
501,1330520674,3.5,5,6,6,2.5
501,1330531231,4,5.5,6,5.5,4
501,1330597851,4,5,5.5,5.5,3.5
501,1330607159,3.5,5.5,5.5,5.5,3.5
501,1330941625,5,5.5,6,6,4
501,1330952429,3,5.5,6,6,4
501,1330963261,3,5.5,6,6,4
501,1331028298,4.5,5.5,5.5,6,3
501,1331041638,3.5,6,6,5.5,3.5
501,1331050005,4.5,5.5,6,5.5,4.5
501,1331114993,3.5,5.5,5.5,5.5,4.5
501,1331125257,4,5.5,5.5,5.5,4
501,1331136047,4,5.5,5.5,6,4
501,1331200978,5,5.5,5.5,6,4
501,1331212185,4,5.5,5.5,6,4.5
501,1331287382,3.5,5.5,6,6,2
501,1331298164,3.5,6,6,6,3.5
552,1327928751,4.5,5.5,7,6.5,6.5
552,1327939691,3.5,4.5,6.5,6,5
552,1328004018,4.5,2.5,7,7,5
552,1328015406,4.5,5,7,6,5
552,1328090464,3.5,5,7,6,5.5
552,1328101459,5,6.5,7,6,4.5
552,1328187758,3.5,4.5,7,6,6
552,1328263356,4.5,4,7,6.5,6.5
552,1328274030,4.5,6.5,7,5.5,4.5
552,1328544241,3,3,7,4,5.5
552,1328608846,3.5,5,7,6.5,3
552,1328619628,4,5.5,7,6.5,6
552,1328695594,4,5.5,7,6.5,5.5
552,1328706013,5.5,5,7,5,5.5
552,1328716843,5,5,7,6,6.5
552,1328781631,3.5,6,7,5.5,6
552,1328793648,4.5,4.5,7,5.5,5.5
552,1328884785,5.5,5.5,7,6,7
552,1329410168,7,6,7,4,7
552,1329473418,5,4.5,7,6,6
552,1329485751,3,6,6.5,6,5.5
552,1329732053,3.5,6,7,6,5.5
552,1329745508,5,5,7,5.5,6
552,1329818465,2.5,5.5,7,6,5.5
552,1329831213,5,5.5,7,5.5,6.5
552,1329993011,5,5,7,5,6.5
552,1330007781,4,5,7,6.5,6.5
552,1330014636,5,5.5,7,5.5,6
552,1330077823,4.5,5.5,7,5,5.5
552,1330337264,1,4,7,5,4
552,1330348404,1.5,4.5,7,4.5,4.5
552,1330358566,1,4,7,5.5,4.5
552,1330422971,5,5.5,7,6.5,5.5
552,1330434040,4,5.5,7,5.5,6
552,1330444901,3,4.5,7,5.5,6.5
552,1330509674,3,5.5,7,6.5,5.5
552,1330597748,5.5,5,7,5.5,6.5
552,1330609245,4,4.5,7,5,6.5
552,1330617706,4.5,5.5,7,6,6
552,1330941641,3.5,5.5,7,5.5,6.5
552,1330954269,5.5,5.5,7,6,5.5
552,1330963275,5,5.5,7,5.5,6
552,1331125873,4.5,6,7,3.5,6
552,1331201843,3,5.5,7,6,5.5
552,1331212260,3,5.5,7,5.5,5.5
552,1331287435,4.5,4,7,5,7
552,1331299875,6,6.5,7,5.5,6.5
552,1331308850,3,5,7,6,6
531,1327928430,1.5,4.5,6,6.5,2
531,1327939239,2.5,2.5,4.5,4,4
531,1328004274,2.5,5,5.5,5.5,2.5
531,1328015672,3.5,5.5,5,5.5,2.5
531,1328026084,3.5,5,6,5.5,5
531,1328090557,3,4.5,6,6.5,3
531,1328101461,5.5,5.5,5,5.5,4
531,1328112075,3,5.5,6,6,5
531,1328177147,5.5,5,6,6.5,5
531,1328264174,2.5,4.5,6,6,3
531,1328274313,3,4,5,5.5,3.5
531,1328285362,5,5.5,6,6.5,5
531,1328522449,2.5,5,6.5,6.5,6
531,1328533294,2,4.5,6.5,6.5,5.5
531,1328544044,4,5.5,6.5,6.5,5.5
531,1328609474,5,6,6,6,6
531,1328619914,2.5,5,5.5,5.5,2.5
531,1328696229,5.5,6,6,6,5.5
531,1328706195,3,4,6,4,3
531,1328717732,2,2,6,4,2
531,1328782498,6.5,6,6.5,6.5,6
531,1328792436,2,4.5,6.5,4.5,2.5
531,1329127475,2,4,6,6,2
531,1329139393,2.5,4,6,6.5,4
531,1329148838,5,6.5,6,6,5
531,1329213689,4,5.5,7,6.5,4
531,1329224869,4,5.5,6.5,6.5,5
531,1329732190,5.5,6,6.5,6,5
531,1329743883,6.5,6,6,6.5,4.5
531,1329753971,3,5.5,6.5,6.5,2.5
531,1329829476,6,6,6.5,6.5,5.5
531,1329842950,5.5,5.5,6,6,6.5
531,1329909595,4,5,5.5,6,5.5
531,1329916276,6,6,6.5,7,6
531,1329927829,5.5,5,6,5.5,5.5
531,1329992246,6,6,6.5,6.5,6
531,1330007778,2.5,4,3,5.5,2
531,1330079589,6,6.5,6.5,6.5,5.5
531,1330089493,3,5,6.5,6.5,4
531,1330339996,2.5,5.5,6.5,6.5,4
531,1330354847,6,6,6.5,6.5,5.5
531,1330359692,2,4.5,7,6.5,5.5
531,1330431908,5.5,6.5,6,6.5,6
531,1330436586,4.5,5,6.5,6.5,5
531,1330447254,5,6,6,6,4
531,1330511990,2,4.5,7,6.5,2
531,1330522044,3,6,6.5,6.5,2.5
531,1330531238,2,4.5,6.5,6.5,2.5
531,1330606958,1.5,4,6.5,7,5
531,1330617800,6,5.5,6.5,6.5,6.5
531,1330943628,2.5,3.5,6.5,3,4
531,1330963795,4.5,4,6.5,4,2.5
531,1331050870,4.5,4.5,6.5,6.5,4.5
531,1331116469,4,3.5,6.5,6,3
531,1331201283,2.5,4,7,6.5,3.5
531,1331211736,3,6,6.5,6.5,4
531,1331223394,6.5,6,6.5,6.5,6.5
531,1331287830,2.5,5,7,7,4.5
513,1327923513,3,4,5.5,4,3
513,1327929099,2.5,5,5,5,5
513,1328006889,5,5,5.5,5.5,4.5
513,1328020219,3.5,5,4.5,5.5,4
513,1328026387,3.5,5,5,5.5,4
513,1328092308,5,5,4.5,5,4
513,1328107120,2.5,2.5,5.5,6,4.5
513,1328113684,4,5.5,5,5,5
513,1328535941,5,5.5,5.5,6,4.5
513,1328549647,4.5,5,5,5.5,4.5
513,1328621356,2,5.5,5.5,6,4
513,1328708129,3,4,5.5,6,5
513,1328723708,3.5,5,5,6,4.5
513,1328794695,3.5,4.5,5,6,5.5
513,1328806921,4,3.5,5,6,4
513,1328869848,4.5,6,5.5,6.5,5.5
513,1328883579,3.5,6,5,6,5.5
513,1329132122,3.5,5,5,4.5,4.5
513,1329140029,5,5,5.5,6,5
513,1329150160,4,5.5,5,5,4
513,1329220188,2,5,5,5,4
513,1329227702,4,6,4,5.5,4
513,1329235928,3,4.5,5.5,4.5,3.5
513,1329303353,3.5,5.5,5.5,5.5,4.5
513,1329312227,3,5.5,5.5,6,3
513,1329401725,3.5,4,5.5,5,4
513,1329739956,4,5.5,5.5,6,5.5
513,1329746444,3,5,5.5,6,4.5
513,1329754532,2.5,5.5,4,6,4.5
513,1329836226,3,3.5,5.5,5.5,4.5
513,1329916906,4,6,5.5,6,6
513,1329928548,4,5,5,5.5,5
536,1327917679,6.5,6.5,6.5,6.5,5.5
536,1327934429,7,6,6.5,6.5,6.5
536,1327940043,7,6.5,6.5,6.5,6.5
536,1328004142,5.5,6,5.5,6.5,7
536,1328015714,6.5,6,6.5,6.5,6
536,1328090851,3.5,4.5,6,6,3.5
536,1328102120,2.5,7,7,7,5.5
536,1328112577,3,5.5,4.5,5.5,5
536,1328189514,5.5,5.5,6.5,6.5,5.5
536,1328199234,4,5.5,5.5,7,4.5
536,1328264012,7,6.5,7,7,7
536,1328287802,7,6.5,7,7,7
536,1328527359,6.5,5,7,3.5,5
536,1328534087,6.5,6.5,6.5,6.5,6.5
536,1328546888,4,6,6,6.5,5.5
536,1328609339,7,6.5,7,7,7
536,1328630674,6.5,6,7,6.5,6.5
536,1328697448,4,5.5,6.5,7,4
536,1328714747,3.5,4,7,5.5,5.5
536,1328720285,5,5.5,6.5,6.5,6
536,1328783690,6,6,6.5,6.5,6.5
536,1328805349,6.5,4.5,6.5,6,6.5
536,1328868188,6.5,6,6.5,6.5,6.5
536,1328879302,6,6,6,6,6
536,1329305197,7,6.5,5.5,7,7
536,1329317250,6.5,6.5,6.5,6.5,6.5
536,1329323946,4.5,6.5,6.5,6.5,6.5
536,1329390119,6.5,6.5,6,6.5,6.5
536,1329474189,6,6.5,6,7,6
536,1329484942,6.5,6.5,6,6.5,7
536,1329735412,6.5,6.5,6.5,6.5,6.5
536,1329748008,6.5,5.5,6.5,6.5,6.5
536,1329754740,6,6,6.5,7,7
536,1329829272,6.5,5.5,6.5,6.5,6.5
536,1329841828,5,6.5,6.5,6.5,6.5
536,1329905014,5,6.5,6,6.5,6.5
536,1329921456,6,6.5,5.5,6.5,6
536,1329998062,6.5,6.5,6.5,6.5,6.5
536,1330079498,7,7,7,7,7
536,1330362305,7,6,6,7,7
536,1330516142,4,6.5,6,6.5,4
536,1330607428,7,7,7,7,7
536,1330622611,5,6.5,6.5,6.5,6.5
536,1330947912,7,7,7,7,7
536,1330956143,5,6.5,7,7,6
536,1331030572,7,7,7,7,7
536,1331139112,5.5,6.5,7,6.5,6.5
536,1331225878,6.5,6.5,6.5,6.5,6.5
505,1327917787,6,4,6,6.5,5
505,1327930386,5.5,6,5,5.5,6
505,1327939399,7,5.5,6,6.5,5.5
505,1328006366,6.5,5,5.5,6.5,5.5
505,1328016680,6,5.5,5.5,6,5.5
505,1328027584,6.5,4,6,7,5.5
505,1328093326,4.5,6,6.5,7,4.5
505,1328101462,5.5,5.5,6,6.5,5
505,1328112424,6.5,3.5,6,6.5,6.5
505,1328177139,6,6,6,6.5,5
505,1328189553,5.5,5.5,6,6.5,5
505,1328199495,5,5.5,6,7,6
505,1328263557,3,6,6,7,5.5
505,1328274038,6,5.5,5.5,6.5,5.5
505,1328525505,6,5.5,6,6.5,5
505,1328533365,5.5,5,6,6.5,4.5
505,1328544047,6,5,6,6.5,5.5
505,1328608868,4.5,6,6,7,4
505,1328625512,6.5,5.5,6,6.5,6
505,1328630436,4,5,6,7,5.5
505,1328702173,5,5.5,6,7,3.5
505,1328706042,4,6,6,6,4.5
505,1328716845,6.5,5.5,6,6.5,5.5
505,1328781708,6,5,6,6,5
505,1328793954,5.5,5,5.5,6.5,6
505,1328805518,6,5.5,6,6.5,6
505,1328868630,6.5,5.5,6,7,5
505,1328879170,4.5,5.5,7,6.5,5.5
505,1329128655,6,5.5,6,7,5
505,1329140569,6,6,6,6.5,5.5
505,1329149316,6,6,6,7,6
505,1329213667,5.5,6.5,7,6.5,6
505,1329224887,5.5,5.5,6,7,5
505,1329302179,5.5,5.5,6,7,6.5
505,1329321837,6,6,6.5,7,5
505,1329398121,6.5,5,7,6.5,6
505,1329408115,6,6,6.5,7,6
505,1329473042,5,5,6,7,5
505,1329738649,6.5,5.5,6,7,5.5
505,1329745733,6.5,5.5,6,7,6
505,1329753647,6,5.5,6,7,5.5
505,1329819005,6,6,6.5,7,6
505,1329829253,4,5.5,6,6.5,5.5
505,1329840073,6.5,5.5,6,6.5,5
505,1329904829,6.5,6,6,7,4
505,1329916121,5,6,6,7,5
505,1329928534,6.5,6,6,7,6.5
505,1329993995,6.5,6,6.5,6.5,5.5
505,1330008443,6,6,6,7,6.5
505,1330012900,6,6,5.5,7,6
505,1330078004,6,6,6,7,5.5
505,1330089361,6,5,5.5,6,5.5
505,1330336827,6,4.5,6,7,5.5
505,1330350637,6,6.5,6.5,7,5.5
505,1330358765,6.5,6,6.5,6.5,6
505,1330424460,6,5.5,6.5,7,4.5
505,1330433935,5.5,6,6,6,5.5
505,1330445267,6,5.5,5.5,6.5,6
505,1330515779,6.5,5.5,6.5,6.5,6
505,1330523510,6.5,5.5,6.5,6.5,6.5
505,1330531426,5.5,5.5,6,6.5,4.5
505,1330601409,6,6,6.5,6.5,6
505,1330608354,6.5,4.5,6,6.5,7
505,1331028550,6,5.5,6,6,5.5
505,1331039084,6,5.5,6.5,6.5,6.5
505,1331049881,6.5,6.5,5.5,6.5,5.5
505,1331114460,6.5,5.5,6,6.5,6
505,1331127156,6,6,6,6.5,6
505,1331137116,6.5,5.5,5.5,6,5.5
505,1331202654,6.5,5,6.5,6,5
505,1331216287,6.5,4,6.5,6,6
505,1331222427,6.5,6,6.5,7,5.5
505,1331287247,5.5,4.5,6.5,6.5,6
505,1331298065,6,6.5,6.5,7,4.5
514,1327919838,4.5,5,5.5,6,4
514,1327933847,4,4,5.5,6.5,3.5
514,1328176866,4,5,5.5,6,4
514,1328187848,5,5,5.5,6,5
514,1328274039,4.5,5.5,5.5,6,5.5
514,1328285139,5.5,5.5,6.5,6,5
514,1328534716,5,5,5.5,7,3.5
514,1328544552,5.5,5.5,6,5.5,4.5
514,1328611053,4.5,5.5,6,5.5,5.5
514,1328621462,5,5.5,4,6,4
514,1328632461,5,4,6,5.5,5.5
514,1328886321,4,5.5,6,6,3.5
514,1328889678,3.5,5.5,6.5,6.5,4
514,1329127280,3.5,5.5,6,6,4
514,1329138437,4,5.5,6,6,4
514,1329150640,4.5,5.5,5.5,6,2.5
514,1329213860,4.5,5.5,6,6,5.5
514,1329224531,3.5,5.5,6,6,5
514,1329237454,5.5,5.5,5.5,6,4
514,1329300412,5.5,5.5,6,6,4
514,1329314038,6,5.5,6,6,5.5
514,1329324767,6,5.5,6,5.5,4.5
