uid,day,COVID-1,COVID-2,COVID-3,COVID-4,COVID-5,COVID-6,COVID-7,COVID-8,COVID-9,COVID-10
69d24b22972459bf83ab0c8eb24d13cc,20210227,2.0,7.0,6.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0
69d24b22972459bf83ab0c8eb24d13cc,20210301,,,,,,,,,,
69d24b22972459bf83ab0c8eb24d13cc,20210313,5.0,5.0,5.0,4.0,2.0,2.0,2.0,4.0,4.0,7.0
69d24b22972459bf83ab0c8eb24d13cc,20210314,,,,,,,,,,
69d24b22972459bf83ab0c8eb24d13cc,20210326,,,,,,,,,,
69d24b22972459bf83ab0c8eb24d13cc,20210408,,,,,,,,,,
69d24b22972459bf83ab0c8eb24d13cc,20210410,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0
69d24b22972459bf83ab0c8eb24d13cc,20210421,,,,,,,,,,
69d24b22972459bf83ab0c8eb24d13cc,20210424,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0
69d24b22972459bf83ab0c8eb24d13cc,20210501,,,,,,,,,,
69d24b22972459bf83ab0c8eb24d13cc,20210507,,,,,,,,,,
69d24b22972459bf83ab0c8eb24d13cc,20210508,1.0,4.0,6.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0
69d24b22972459bf83ab0c8eb24d13cc,20210516,,,,,,,,,,
69d24b22972459bf83ab0c8eb24d13cc,20210522,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,3.0
69d24b22972459bf83ab0c8eb24d13cc,20210604,,,,,,,,,,
69d24b22972459bf83ab0c8eb24d13cc,20210605,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0
69d24b22972459bf83ab0c8eb24d13cc,20210618,,,,,,,,,,
69d24b22972459bf83ab0c8eb24d13cc,20210701,,,,,,,,,,
69d24b22972459bf83ab0c8eb24d13cc,20211001,,,,,,,,,,
69d24b22972459bf83ab0c8eb24d13cc,20211020,,,,,,,,,,
69d24b22972459bf83ab0c8eb24d13cc,20211023,2.0,1.0,2.0,2.0,1.0,3.0,1.0,7.0,4.0,5.0
69d24b22972459bf83ab0c8eb24d13cc,20211108,,,,,,,,,,
69d24b22972459bf83ab0c8eb24d13cc,20211113,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,7.0
69d24b22972459bf83ab0c8eb24d13cc,20220104,,,,,,,,,,
69d24b22972459bf83ab0c8eb24d13cc,20220108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0
920e275acd8721dad396513f4d7c99ea,20200318,5.0,3.0,4.0,5.0,7.0,5.0,2.0,5.0,4.0,6.0
920e275acd8721dad396513f4d7c99ea,20200321,6.0,4.0,6.0,4.0,5.0,5.0,1.0,5.0,2.0,5.0
920e275acd8721dad396513f4d7c99ea,20200325,6.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,3.0,7.0
920e275acd8721dad396513f4d7c99ea,20200327,6.0,5.0,5.0,6.0,4.0,5.0,3.0,4.0,3.0,6.0
920e275acd8721dad396513f4d7c99ea,20200328,6.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,6.0
920e275acd8721dad396513f4d7c99ea,20200329,6.0,5.0,4.0,6.0,6.0,6.0,4.0,4.0,4.0,7.0
920e275acd8721dad396513f4d7c99ea,20200402,5.0,5.0,4.0,5.0,6.0,6.0,2.0,5.0,5.0,5.0
