participant_id,gender,genderother,trans,age,handedness,race___0,race___1,race___2,race___3,race___4,race___5,race_other,ethnicity,language,language_other,sexuality,sexuality_other,marital,grade,degree,degree_other,employment,occupation,militaryaffil,income,religion,religion_other,pidsf1,pidsf2,pidsf3,pidsf4,pidsf5,pidsf6,pidsf7,pidsf8,pidsf9,pidsf10,pidsf11,pidsf12,pidsf13,pidsf14,pidsf15,pidsf16,pidsf17,pidsf18,pidsf19,pidsf20,pidsf21,pidsf22,pidsf23,pidsf24,pidsf25,pidsf26,pidsf27,pidsf28,pidsf29,pidsf30,pidsf31,pidsf32,pidsf33,pidsf34,pidsf35,pidsf36,pidsf37,pidsf38,pidsf39,pidsf40,pidsf41,pidsf42,check5,pidsf43,pidsf44,pidsf45,pidsf46,pidsf47,pidsf48,pidsf49,pidsf50,pidsf51,pidsf52,pidsf53,pidsf54,pidsf55,pidsf56,pidsf57,pidsf58,pidsf59,pidsf60,pidsf61,pidsf62,pidsf63,pidsf64,pidsf65,pidsf66,pidsf67,pidsf68,pidsf69,pidsf70,pidsf71,pidsf72,pidsf73,pidsf74,pidsf75,pidsf76,pidsf77,pidsf78,pidsf79,pidsf80,pidsf81,pidsf82,pidsf83,pidsf84,pidsf85,pidsf86,pidsf87,pidsf88,check6,pidsf89,pidsf90,pidsf91,pidsf92,pidsf93,pidsf94,pidsf95,pidsf96,pidsf97,pidsf98,pidsf99,pidsf100,pid5_sf_complete
208,0,,0,31,1,1,0,0,0,0,0,,0,0,,2,,4,9,3,,0,4,4,8,8,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,1,0,0,0,0,0,0,2,2,2,2,1,2,0,0,2,1,2,2,2,0,1,2,1,0,2,2,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,2,0,2,2,2,0,2,0,0,0,2,0,1,2,0,1,0,0,0,0,0,1,0,1,0,2
209,0,,0,22,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,9,6,,0,2,3,3,2,2,0,2,1,2,1,2,1,0,0,1,3,2,1,3,1,1,1,3,1,1,2,0,1,0,2,2,2,1,1,3,1,1,1,0,2,1,2,1,1,3,1,2,3,2,1,2,1,2,0,2,1,1,2,1,2,1,0,1,1,1,2,1,1,1,1,1,0,1,1,1,2,2,2,3,2,2,0,1,2,0,2,1,0,1,1,1,2,3,0,1,1,2,1,2,2,1,2
210,0,,0,25,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,2,6,,1,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
211,0,,0,28,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,0,4,4,6,8,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,1,0,2,0,1,2,0,0,1,0,0,2,1,0,0,2,0,2,1,0,0,2,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
212,0,,0,39,1,1,0,0,0,0,0,,0,0,,0,,0,9,4,,0,4,4,7,6,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
213,0,,0,23,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,5,5,4,0,6,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,2
214,0,,0,26,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,2,8,,0,0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1,1,1,0,2,1,0,0,1,1,1,0,2,2,2,0,2,2,1,1,2,1,0,2,2,1,2,1,1,1,3,2,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,0,1,2,0,0,1,1,1,1,1,0,1,1,0,2,1,1,0,1,0,1,0,1,2,2
215,0,,0,29,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,2,8,,0,1,1,1,1,1,0,0,2,1,1,0,1,0,0,1,2,1,1,2,2,1,1,2,1,0,3,2,1,2,0,1,2,1,1,2,0,1,2,0,0,3,2,2,2,1,1,0,2,2,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,2,1,2,2,3,0,0,3,2,0,1,0,0,1,3,1,1,2,1,1,0,1,0,2,1,0,2
216,1,,0,27,1,1,0,0,0,0,0,,1,0,,1,,4,9,3,,5,4,4,2,8,,0,2,1,0,3,2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,2,0,2,2,0,0,1,0,0,1,0,3,0,0,2,2,0,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2
217,0,,0,27,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,0,4,4,2,8,,0,1,1,1,0,0,0,1,0,2,0,2,0,1,0,1,1,0,0,2,1,2,2,2,1,0,0,0,0,0,2,3,2,1,2,3,2,1,2,0,3,2,2,1,2,2,0,0,3,2,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,1,0,1,2,0,1,2,0,1,0,0,1,0,0,0,2
218,0,,0,30,1,1,0,0,0,0,0,,0,0,,0,,4,7,0,,1,4,4,1,6,,0,1,2,0,0,1,0,1,0,0,0,3,0,0,0,0,3,0,3,1,1,0,0,3,2,0,1,0,0,0,3,2,1,0,0,3,0,1,3,0,3,0,2,1,0,2,2,0,3,3,2,0,0,2,0,2,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,2,0,0,0,1,0,0,2,2,2,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2
219,0,,0,25,0,1,0,0,0,0,0,,0,0,,0,,4,9,2,,0,1,4,3,8,,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,2,0,0,1,1,1,0,2,1,1,2,0,1,1,2,2,3,0,1,3,0,2,2,0,3,2,2,2,1,1,1,0,3,2,2,0,2,1,0,2,1,1,2,0,2,1,0,0,1,2,2,1,1,1,2,2,0,1,2,1,0,0,2,1,3,2,1,1,2,0,0,0,0,1,2,1,2,2,1,1,0,0,0,0,1,0,2
220,0,,0,31,1,0,0,1,0,0,0,,0,0,,3,,0,9,4,,0,4,4,7,8,,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,2
221,1,,0,34,1,1,0,0,0,0,0,,0,0,,0,,0,9,4,,0,4,4,7,5,,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2
222,0,,0,22,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,5,5,4,9,8,,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,2
223,0,,0,37,1,1,0,0,0,0,0,,0,0,,0,,0,6,0,,0,4,4,6,9,Christian,0,3,1,3,3,3,0,3,2,2,3,0,0,0,0,0,0,0,2,2,0,2,0,1,2,0,3,0,1,0,1,1,3,0,0,3,0,3,3,2,3,0,2,3,0,0,2,0,3,3,1,0,2,0,0,3,1,0,0,0,1,3,0,0,2,2,2,0,1,0,1,1,0,2,1,0,0,1,1,0,2,0,0,0,3,0,1,0,0,1,0,0,3,3,3,3,0,0,0,0,1,0,2
224,0,,0,22,1,1,0,0,0,0,0,,0,0,,0,,4,9,2,,0,4,4,7,6,,0,2,2,2,1,0,0,1,1,0,0,0,1,0,0,0,2,0,2,2,1,2,1,2,1,0,1,1,0,1,0,0,1,0,0,2,0,1,2,1,1,2,2,0,0,2,1,2,2,1,0,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,1,0,1,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,2
225,1,,0,39,1,1,0,0,0,0,0,,0,0,,0,,0,7,1,,0,3,3,7,8,,1,2,2,2,2,1,0,1,0,3,0,2,2,0,3,2,1,1,0,1,3,3,2,1,1,0,1,1,0,2,1,2,1,1,1,0,0,3,2,0,1,1,2,0,2,0,0,0,0,2,2,1,0,0,0,2,0,0,1,0,0,2,0,0,0,0,1,2,2,0,0,0,0,2,0,0,0,2,1,2,1,0,0,2,1,0,0,1,0,1,1,0,2,2,0,2,0,3,1,1,1,0,2
226,0,,0,25,1,1,1,0,0,0,1,Afro-Latino,1,0,,0,,4,9,3,,5,4,4,1,5,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,2,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
227,0,,0,26,1,1,0,0,0,0,0,,0,0,,0,,4,7,1,,0,4,4,2,6,,0,0,2,2,0,0,0,0,1,1,1,1,0,0,0,0,2,0,1,2,0,2,1,2,2,1,0,1,1,3,0,2,1,0,0,1,0,0,1,0,0,0,2,1,0,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,2,1,0,2,0,0,1,1,0,1,2,1,1,0,0,0,1,0,0,2
228,0,,0,24,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,3,5,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,2,0,0,0,2
229,1,,0,36,1,1,0,0,0,0,0,,0,0,,0,,0,7,1,,7,0,4,3,6,,2,2,2,3,1,2,0,1,3,2,3,2,1,0,0,2,2,0,2,2,1,2,0,2,3,2,2,1,1,2,2,3,3,0,0,3,0,2,3,3,2,1,2,3,1,0,1,2,3,3,2,0,2,2,0,3,1,2,1,0,3,2,0,0,1,2,2,2,2,0,3,2,0,2,2,1,2,0,3,2,2,2,1,1,2,0,2,0,0,1,1,0,2,2,1,2,0,2,0,0,1,0,2
230,0,,0,25,1,0,0,1,0,0,0,,0,0,,0,,4,8,2,,2,1,4,5,8,,0,1,2,2,2,0,0,1,3,0,0,3,0,1,0,0,3,2,3,1,0,0,3,2,2,0,2,0,0,0,3,1,0,0,1,3,0,1,3,0,3,0,2,3,2,3,1,3,3,3,0,2,0,1,0,2,0,1,0,2,3,0,0,0,0,2,3,0,2,0,1,2,0,0,1,0,2,3,2,3,0,2,3,0,1,0,0,2,0,1,1,2,3,1,0,0,2,0,2,0,1,0,2
231,1,,0,31,0,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,6,2,,0,1,3,2,0,2,0,1,0,0,0,0,0,0,0,0,3,2,1,2,1,1,2,0,1,0,0,1,0,1,0,3,2,0,2,1,0,0,2,0,0,1,2,1,2,2,1,0,2,3,0,1,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,1,0,0,1,0,1,0,2,0,1,2,0,3,3,0,0,1,0,2,0,2,1,2
232,0,,0,25,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,1,4,2,8,,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,2,2,0,1,0,0,0,0,1,0,2
233,0,,0,27,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,0,4,4,2,5,,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,2,1,0,0,0,2,1,2,0,2,1,0,0,0,0,0,0,2,0,2,2,0,2,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
234,0,,0,29,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,5,5,4,0,7,,0,0,2,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,1,2,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,2,1,2,2,0,0,0,0,1,0,1,0,2
235,0,,0,33,1,1,0,0,0,0,0,,0,0,,0,,0,8,2,,0,4,4,6,6,,0,1,1,2,0,0,0,1,2,0,1,0,1,0,0,0,3,0,0,2,1,0,0,2,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,3,1,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,3,0,1,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,2
236,0,,0,22,0,1,0,0,0,0,0,,0,0,,0,,4,8,2,,5,5,4,0,2,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2
237,0,,0,30,1,1,0,0,0,0,0,,0,0,,0,,0,9,3,,5,5,4,4,8,,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2
238,0,,0,28,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,2,9,Lutheran,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2
239,0,,0,22,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,5,4,4,9,8,,0,0,1,2,1,0,0,0,0,2,0,0,1,0,2,1,2,0,0,1,2,2,1,1,1,0,1,1,0,1,0,1,1,2,1,2,0,0,2,0,1,0,2,1,0,1,0,1,2,1,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,2
240,1,,0,23,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,3,6,,0,1,3,2,0,0,0,0,2,1,1,0,0,0,0,0,3,0,1,2,1,2,2,2,2,1,2,1,1,2,0,3,1,1,0,3,0,2,3,2,2,1,2,2,0,2,2,1,3,3,0,0,1,2,0,3,1,1,3,0,2,0,0,0,0,1,3,0,0,0,1,1,0,1,1,0,0,2,2,2,1,1,0,1,2,0,0,1,0,1,0,0,3,2,1,1,0,0,2,2,0,0,2
241,0,,0,24,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,1,4,4,2,6,,0,0,3,2,2,1,0,2,0,2,0,0,0,0,0,0,3,0,1,1,0,2,2,1,1,0,1,1,0,0,0,2,0,0,0,1,0,0,2,0,1,0,2,0,2,3,0,2,1,3,0,0,0,0,0,3,0,0,2,0,0,1,0,1,1,0,1,1,1,1,0,2,0,1,0,0,2,2,0,3,1,1,1,1,0,1,1,2,1,1,0,0,0,2,0,1,0,0,2,2,1,0,2
242,0,,0,26,1,1,0,0,0,0,0,,1,0,,5,pansexual,4,8,2,,5,5,4,3,8,,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,2,0,2,0,2,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,1,2,0,0,2,1,2,0,0,0,0,0,0,2
243,0,,0,23,1,1,0,0,0,0,0,,0,0,,5,Queer,4,8,2,,0,5,4,1,2,,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,2,1,2,2,1,2,0,2,1,1,1,0,2,1,1,1,2,0,1,1,0,0,2,2,1,1,0,1,0,3,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,1,0,0,1,0,1,1,0,1,3,0,0,2,1,2,0,0,0,2,2,1,2
244,0,,0,35,1,0,0,1,0,0,0,,0,0,,0,,4,9,4,,0,4,4,4,8,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,3,2,2,1,0,0,2,1,0,2,1,1,2,0,1,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,1,0,0,2,1,1,0,1,0,1,0,1,0,1,1,0,2,0,1,0,2,2,2
245,1,,0,38,1,1,0,0,0,0,0,,0,0,,0,,0,9,3,,0,1,4,6,8,,0,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,2,0,3,0,2,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,2
246,0,,0,26,1,1,0,0,0,0,0,,0,0,,3,,4,8,2,,0,4,4,2,8,,0,0,2,2,0,0,0,0,2,2,1,0,0,0,1,1,1,0,1,2,1,2,1,1,2,1,2,1,0,3,0,1,2,0,0,1,0,0,2,0,2,2,2,2,0,2,1,0,2,2,1,0,2,2,0,1,0,1,1,0,1,1,0,0,0,2,0,0,0,0,2,1,0,2,0,0,1,1,0,1,2,2,1,0,3,0,0,0,0,1,0,0,1,2,0,1,0,0,0,2,1,0,2
247,0,,0,27,1,1,0,1,0,0,0,,0,0,,0,,0,9,3,,5,4,4,4,8,,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,2,1,0,0,0,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,2
248,0,,0,28,1,1,0,0,0,0,0,,0,0,,0,,0,9,3,,5,5,4,5,8,,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,2,1,0,1,2,0,0,0,1,1,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
249,0,,0,28,1,1,0,0,0,0,0,,0,0,,5,Pansexual,4,9,3,,0,4,4,2,8,,0,0,1,1,1,0,0,0,2,2,1,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,2,1,2,2,0,2,1,1,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0,2
250,0,,0,38,1,1,0,0,0,0,0,,0,0,,0,,0,8,2,,0,4,4,9,6,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,2,1,0,0,0,0,0,0,2,2,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2
251,0,,0,31,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,0,4,4,4,6,,0,0,0,1,1,0,1,1,2,2,1,2,1,2,1,1,2,1,1,2,2,1,2,0,3,1,1,2,2,1,1,2,2,1,1,2,0,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2
252,1,,0,23,1,0,0,1,0,0,0,,0,2,Chinese,0,,4,9,2,,5,5,4,2,8,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2
253,1,,0,28,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,0,4,4,3,8,,0,2,2,0,1,2,2,2,2,2,2,0,0,2,0,1,2,0,0,0,1,0,1,2,0,0,1,1,0,1,0,2,1,0,2,3,2,0,2,0,0,0,2,0,2,3,0,0,3,3,3,3,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,3,2,0,2,2,1,2,1,1,0,1,3,2,3,1,0,2,2,0,1,0,2,2,2
254,1,,0,39,1,1,0,0,0,0,0,,0,0,,0,,0,9,3,,0,3,4,6,6,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,1,0,0,0,1,0,1,0,1,2,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,2,0,0,0,2
255,0,,0,24,0,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,5,8,,2,2,2,1,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,1,1,3,1,2,0,0,0,0,0,0,2,2,3,1,2,1,1,2,0,0,1,3,2,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2,1,2,1,0,1,0,0,0,0,1,2,2,1,0,0,1,0,1,1,0,2,1,1,0,0,1,0,0,0,1,3,2,1,1,0,1,1,1,1,1,2,2,2
256,1,,0,37,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,0,4,4,3,8,,0,2,1,1,2,2,0,1,0,2,1,0,2,1,2,2,1,0,0,1,2,2,0,0,0,0,1,1,0,0,0,2,2,2,1,0,1,0,1,0,0,2,2,2,2,1,0,0,0,1,0,1,2,2,2,1,0,2,0,0,1,2,2,0,0,2,0,2,0,2,2,0,1,2,0,0,0,0,0,2,3,0,1,2,2,2,0,0,0,1,2,1,1,1,0,2,0,2,0,1,2,1,2
257,0,,0,29,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,3,2,,2,2,2,2,2,2,0,1,0,0,0,1,2,0,0,3,2,0,2,3,3,3,1,3,1,1,2,1,1,1,1,2,2,0,2,3,0,2,2,1,2,3,2,0,2,2,2,2,3,2,2,0,0,0,0,0,1,1,2,3,1,0,0,2,1,1,2,1,0,0,0,1,0,0,1,2,0,1,3,2,3,1,0,0,1,2,2,1,0,1,1,0,0,1,1,1,1,2,1,0,2,1,2
258,1,,0,23,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,4,5,,2,2,1,1,2,2,1,1,1,2,0,3,2,1,1,1,2,2,1,2,2,1,1,2,2,2,0,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,1,1,1,3,1,2,2,1,2,1,2,2,1,2,2,1,1,2,2,2,1,0,1,1,2,1,3,0,2,0,2,1,2,2,2,1,1,2,2,1,1,0,1,2,1,2,2,3,1,2,1,1,1,2,1,2
