id	week	day	well	awake	relaxed	pleased	bold	energetic	extraverted	talkative	study_burden	study_interfere	study_annoy	time001	good	calm	rested	happy	not_shy	envious	compliance	flag	quiet	bashful	withdrawn	careless	disorganized	inefficient	sloppy	unsympathetic	harsh	relaxed_personality	rude	uncreative	unintellectual	cold	beep
YNKTW	1	1	3	1	NA	NA	2	2	2	3	NA	NA	NA	2	4	4	NA	NA	4	2	1	0	4	2	3	1	2	3	2	2	NA	NA	NA	NA	NA	NA	NA
GOZWS	1	1	5	2	NA	NA	2	2	2	2	NA	NA	NA	3	5	5	NA	NA	3	4	1	0	4	2	4	3	2	2	3	1	NA	NA	NA	NA	NA	NA	NA
QGROV	1	1	3	4	NA	NA	1	1	1	1	NA	NA	NA	2	3	4	NA	NA	5	2	1	0	3	2	3	1	2	3	1	3	NA	NA	NA	NA	NA	NA	NA
NZDAZ	1	1	3	1	NA	NA	4	2	3	1	NA	NA	NA	3	3	7	NA	NA	4	3	1	0	5	3	5	2	3	4	2	3	NA	NA	NA	NA	NA	NA	NA
KHCUF	1	1	6	5	NA	NA	3	3	2	4	NA	NA	NA	3	6	6	NA	NA	5	1	1	0	3	2	2	3	2	1	2	1	NA	NA	NA	NA	NA	NA	NA
XPIEK	1	1	4	1	NA	NA	2	1	1	2	NA	NA	NA	5	3	2	NA	NA	1	2	1	0	4	3	5	3	2	4	1	3	NA	NA	NA	NA	NA	NA	NA
VEVFL	1	1	6	6	NA	NA	2	4	4	4	NA	NA	NA	7	6	4	NA	NA	4	2	1	0	2	3	2	2	4	2	2	2	NA	NA	NA	NA	NA	NA	NA
SJAKX	1	1	2	4	NA	NA	1	1	1	1	NA	NA	NA	6	2	1	NA	NA	5	2	1	0	3	2	3	2	5	5	5	3	NA	NA	NA	NA	NA	NA	NA
TITLM	1	1	6	1	NA	NA	4	4	3	4	NA	NA	NA	2	7	3	NA	NA	2	3	1	0	4	1	2	1	3	1	1	2	NA	NA	NA	NA	NA	NA	NA
JADRN	1	2	5	2	NA	NA	2	2	2	3	NA	NA	NA	2	5	5	NA	NA	4	1	1	0	3	2	4	2	4	3	3	1	NA	NA	NA	NA	NA	NA	NA
STRING	1	2	5	2	NA	NA	3	4	4	3	NA	NA	NA	68	3	4	NA	NA	5	2	1	0	2	3	2	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA
QGROV	1	2	4	1	NA	NA	2	1	3	2	NA	NA	NA	4	5	5	NA	NA	4	1	1	0	3	2	2	2	1	2	1	1	NA	NA	NA	NA	NA	NA	NA
TITLM	1	2	5	4	NA	NA	4	5	4	4	NA	NA	NA	3	6	2	NA	NA	5	1	1	0	1	2	1	2	4	2	2	1	NA	NA	NA	NA	NA	NA	NA
KHCUF	1	2	5	4	NA	NA	2	3	2	3	NA	NA	NA	1	4	4	NA	NA	5	1	1	0	3	1	1	3	3	3	2	1	NA	NA	NA	NA	NA	NA	NA
XPIEK	1	2	5	3	NA	NA	3	4	4	5	NA	NA	NA	12	5	4	NA	NA	2	1	1	0	2	4	2	1	3	3	2	2	NA	NA	NA	NA	NA	NA	NA
NZDAZ	1	2	5	5	NA	NA	1	2	2	1	NA	NA	NA	3	3	6	NA	NA	2	3	1	0	4	5	3	1	4	3	5	3	NA	NA	NA	NA	NA	NA	NA
TNJFS	1	2	2	3	NA	NA	1	1	1	1	NA	NA	NA	2	2	3	NA	NA	3	1	1	0	2	4	4	2	4	4	2	3	NA	NA	NA	NA	NA	NA	NA
GOZWS	1	2	6	7	NA	NA	3	4	3	3	NA	NA	NA	3	5	1	NA	NA	3	3	1	0	2	4	2	2	4	3	2	2	NA	NA	NA	NA	NA	NA	NA
STRING	1	2	6	3	NA	NA	2	3	4	4	NA	NA	NA	9	3	3	NA	NA	3	4	1	0	2	2	3	3	3	2	3	2	NA	NA	NA	NA	NA	NA	NA
KHCUF	1	2	4	5	NA	NA	2	4	2	4	NA	NA	NA	4	5	3	NA	NA	5	1	1	0	3	1	2	2	4	4	3	1	NA	NA	NA	NA	NA	NA	NA
VEVFL	1	2	6	6	NA	NA	3	4	4	4	NA	NA	NA	88	6	5	NA	NA	5	1	1	0	2	2	2	2	4	2	3	3	NA	NA	NA	NA	NA	NA	NA
SJAKX	1	2	5	5	NA	NA	1	4	1	3	NA	NA	NA	7	5	5	NA	NA	5	1	1	0	4	1	2	3	2	4	3	1	NA	NA	NA	NA	NA	NA	NA
XPIEK	1	2	4	2	NA	NA	3	1	3	3	NA	NA	NA	5	4	2	NA	NA	4	1	1	0	4	3	4	2	3	4	3	3	NA	NA	NA	NA	NA	NA	NA
TITLM	1	2	5	2	NA	NA	4	1	3	5	NA	NA	NA	2	5	6	NA	NA	5	4	1	0	4	2	1	1	2	2	2	2	NA	NA	NA	NA	NA	NA	NA
OTVRM	1	2	4	6	NA	NA	3	2	2	2	NA	NA	NA	2	4	4	NA	NA	3	1	1	0	2	2	4	3	3	3	2	1	NA	NA	NA	NA	NA	NA	NA
KHCUF	1	3	6	2	NA	NA	2	5	2	2	NA	NA	NA	1	6	5	NA	NA	5	1	1	0	2	2	1	4	4	2	1	1	NA	NA	NA	NA	NA	NA	NA
SJAKX	1	3	2	1	NA	NA	1	2	2	4	NA	NA	NA	5	3	3	NA	NA	4	1	1	0	3	4	4	1	5	5	4	4	NA	NA	NA	NA	NA	NA	NA
JADRN	1	3	5	3	NA	NA	2	2	2	2	NA	NA	NA	3	5	5	NA	NA	4	1	1	0	4	3	4	2	2	4	3	1	NA	NA	NA	NA	NA	NA	NA
VEVFL	1	3	5	5	NA	NA	3	4	3	3	NA	NA	NA	2	5	3	NA	NA	4	1	1	0	2	1	4	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA
STRING	1	3	5	2	NA	NA	3	2	3	3	NA	NA	NA	7	6	6	NA	NA	4	5	1	0	2	2	2	2	1	2	3	2	NA	NA	NA	NA	NA	NA	NA
XPIEK	1	3	4	5	NA	NA	1	2	4	3	NA	NA	NA	4	3	6	NA	NA	5	1	1	0	2	1	1	2	3	4	1	2	NA	NA	NA	NA	NA	NA	NA
STRING	1	3	6	5	NA	NA	2	2	3	4	NA	NA	NA	28	3	3	NA	NA	2	2	1	0	3	2	4	4	3	4	4	4	NA	NA	NA	NA	NA	NA	NA
NZDAZ	1	3	2	3	NA	NA	3	1	2	3	NA	NA	NA	2	2	6	NA	NA	3	3	1	0	5	3	4	2	4	4	3	3	NA	NA	NA	NA	NA	NA	NA
KHCUF	1	3	4	3	NA	NA	2	3	2	4	NA	NA	NA	3	3	4	NA	NA	5	1	1	0	3	2	2	2	3	4	4	1	NA	NA	NA	NA	NA	NA	NA
TNJFS	1	3	3	2	NA	NA	1	1	1	1	NA	NA	NA	3	4	3	NA	NA	3	1	1	0	2	4	4	2	4	4	2	2	NA	NA	NA	NA	NA	NA	NA
JADRN	1	3	5	5	NA	NA	4	4	2	2	NA	NA	NA	7	5	3	NA	NA	4	1	1	0	4	1	2	2	4	2	2	1	NA	NA	NA	NA	NA	NA	NA
XPIEK	1	3	3	4	NA	NA	1	3	4	4	NA	NA	NA	4	4	2	NA	NA	5	1	1	0	3	1	2	1	2	4	2	2	NA	NA	NA	NA	NA	NA	NA
VEVFL	1	3	5	5	NA	NA	3	4	2	4	NA	NA	NA	1	6	5	NA	NA	5	1	1	0	4	4	2	4	2	2	2	2	NA	NA	NA	NA	NA	NA	NA
OTVRM	1	3	5	5	NA	NA	3	3	3	4	NA	NA	NA	2	5	5	NA	NA	5	1	1	0	3	1	1	4	3	3	1	1	NA	NA	NA	NA	NA	NA	NA
QGROV	1	3	4	3	NA	NA	1	1	1	1	NA	NA	NA	1	5	5	NA	NA	5	1	1	0	4	1	1	4	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
TNJFS	1	4	7	3	NA	NA	3	4	4	4	NA	NA	NA	1	6	5	NA	NA	4	1	1	0	2	1	2	3	3	2	1	3	NA	NA	NA	NA	NA	NA	NA
JADRN	1	4	5	3	NA	NA	2	2	2	3	NA	NA	NA	4	5	5	NA	NA	4	1	1	0	4	2	4	4	3	2	3	1	NA	NA	NA	NA	NA	NA	NA
SJAKX	1	4	3	2	NA	NA	3	4	3	3	NA	NA	NA	5	3	2	NA	NA	3	1	1	0	2	2	3	2	3	3	3	3	NA	NA	NA	NA	NA	NA	NA
VEVFL	1	4	6	6	NA	NA	4	5	4	5	NA	NA	NA	3	7	5	NA	NA	4	4	1	0	2	2	3	4	3	2	1	3	NA	NA	NA	NA	NA	NA	NA
GOZWS	1	4	5	2	NA	NA	2	2	2	2	NA	NA	NA	3	5	5	NA	NA	4	3	1	0	4	2	2	2	4	4	2	2	NA	NA	NA	NA	NA	NA	NA
XPIEK	1	4	5	4	NA	NA	1	1	1	1	NA	NA	NA	3	3	2	NA	NA	5	1	1	0	4	1	2	4	3	5	2	1	NA	NA	NA	NA	NA	NA	NA
KHCUF	1	4	6	4	NA	NA	3	4	2	4	NA	NA	NA	2	6	6	NA	NA	5	1	1	0	2	1	1	3	2	2	2	1	NA	NA	NA	NA	NA	NA	NA
STRING	1	4	5	5	NA	NA	2	4	4	4	NA	NA	NA	14	5	5	NA	NA	3	2	1	0	3	2	2	4	2	2	4	2	NA	NA	NA	NA	NA	NA	NA
YNKTW	1	4	4	2	NA	NA	1	3	2	2	NA	NA	NA	2	4	5	NA	NA	4	2	1	0	5	1	2	2	3	2	2	1	NA	NA	NA	NA	NA	NA	NA
QGROV	1	4	4	5	NA	NA	1	3	1	2	NA	NA	NA	6	4	4	NA	NA	3	3	1	0	4	1	1	2	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
QGROV	1	4	3	1	NA	NA	1	1	1	1	NA	NA	NA	2	3	5	NA	NA	3	3	1	0	4	1	3	2	1	5	1	1	NA	NA	NA	NA	NA	NA	NA
YNKTW	1	4	4	2	NA	NA	1	2	1	2	NA	NA	NA	2	4	5	NA	NA	5	1	1	0	3	1	2	2	2	2	2	1	NA	NA	NA	NA	NA	NA	NA
KHCUF	1	4	6	2	NA	NA	2	4	2	4	NA	NA	NA	1	6	5	NA	NA	5	1	1	0	3	2	1	3	1	1	1	1	NA	NA	NA	NA	NA	NA	NA
TNJFS	1	4	5	1	NA	NA	2	1	1	1	NA	NA	NA	2	5	6	NA	NA	5	1	1	0	4	1	1	3	3	1	1	2	NA	NA	NA	NA	NA	NA	NA
STRING	1	4	5	4	NA	NA	3	3	3	3	NA	NA	NA	551	4	4	NA	NA	4	3	1	0	4	2	3	2	3	3	2	3	NA	NA	NA	NA	NA	NA	NA
TITLM	1	4	3	1	NA	NA	3	3	4	4	NA	NA	NA	1	4	6	NA	NA	4	5	1	0	5	2	1	2	4	5	5	4	NA	NA	NA	NA	NA	NA	NA
XPIEK	1	4	4	4	NA	NA	1	2	2	1	NA	NA	NA	11	3	2	NA	NA	5	1	1	0	2	2	2	1	2	2	3	3	NA	NA	NA	NA	NA	NA	NA
OTVRM	1	4	1	4	NA	NA	1	3	1	2	NA	NA	NA	2	1	1	NA	NA	2	1	1	0	1	3	4	1	3	3	3	3	NA	NA	NA	NA	NA	NA	NA
GOZWS	1	4	5	5	NA	NA	3	4	2	2	NA	NA	NA	10	5	5	NA	NA	3	2	1	0	2	1	2	2	4	3	3	2	NA	NA	NA	NA	NA	NA	NA
VEVFL	1	4	2	2	NA	NA	2	2	2	2	NA	NA	NA	1	3	6	NA	NA	4	1	1	0	4	4	5	2	2	4	3	2	NA	NA	NA	NA	NA	NA	NA
TIJBH	1	1	6	3	NA	NA	4	5	2	2	NA	NA	NA	3	6	7	NA	NA	4	1	1	0	5	2	2	5	4	2	1	1	NA	NA	NA	NA	NA	NA	NA
TNJFS	1	5	3	1	NA	NA	1	1	1	1	NA	NA	NA	2	4	3	NA	NA	3	1	1	0	4	1	1	2	3	4	3	3	NA	NA	NA	NA	NA	NA	NA
YJPIM	1	1	6	2	NA	NA	1	3	3	4	NA	NA	NA	1	6	5	NA	NA	4	2	1	0	4	1	2	3	3	4	1	1	NA	NA	NA	NA	NA	NA	NA
KOTXK	1	1	5	2	NA	NA	1	1	1	1	NA	NA	NA	152	3	5	NA	NA	5	1	1	0	5	1	3	2	3	5	4	3	NA	NA	NA	NA	NA	NA	NA
NZDAZ	1	5	6	6	NA	NA	4	3	2	1	NA	NA	NA	2	6	6	NA	NA	4	3	1	0	4	2	3	3	4	4	4	3	NA	NA	NA	NA	NA	NA	NA
